Zipcode,State,LocationType,Lat,Long
55155,MN,PRIMARY,44.94,-93.1
55164,MN,PRIMARY,44.94,-93.1
55165,MN,PRIMARY,44.94,-93.1
55166,MN,PRIMARY,44.94,-93.1
55168,MN,PRIMARY,44.94,-93.1
55170,MN,PRIMARY,44.94,-93.1
55171,MN,PRIMARY,44.94,-93.1
55172,MN,PRIMARY,44.94,-93.1
55175,MN,PRIMARY,44.94,-93.1
55187,MN,PRIMARY,44.94,-92.91
55188,MN,PRIMARY,44.94,-93.1
55071,MN,PRIMARY,44.83,-92.99
56082,MN,PRIMARY,44.32,-93.96
56083,MN,PRIMARY,44.21,-95.12
55072,MN,PRIMARY,46.12,-92.86
56377,MN,PRIMARY,45.62,-94.2
56378,MN,PRIMARY,45.73,-94.95
56389,MN,PRIMARY,45.8,-95.08
55306,MN,PRIMARY,44.76,-93.27
55337,MN,PRIMARY,44.76,-93.27
55378,MN,PRIMARY,44.75,-93.35
55780,MN,PRIMARY,46.67,-92.63
55073,MN,PRIMARY,45.27,-92.82
55613,MN,PRIMARY,47.69,-90.96
56477,MN,PRIMARY,46.62,-95.08
56478,MN,PRIMARY,46.63,-94.88
55074,MN,PRIMARY,45.38,-92.74
55379,MN,PRIMARY,44.77,-93.47
56171,MN,PRIMARY,43.65,-94.72
56676,MN,PRIMARY,47.53,-95.25
55781,MN,PRIMARY,47.66,-93.01
55607,MN,PRIMARY,47.61,-91.35
55614,MN,PRIMARY,47.29,-91.27
55380,MN,PRIMARY,45.32,-93.95
55381,MN,PRIMARY,44.9,-94.19
56172,MN,PRIMARY,43.99,-95.75
56085,MN,PRIMARY,44.29,-94.72
56678,MN,PRIMARY,47.52,-95.12
56687,MN,PRIMARY,47.5,-94.99
55782,MN,PRIMARY,47.81,-92.23
55382,MN,PRIMARY,45.29,-94.21
56679,MN,PRIMARY,48.53,-93.29
55075,MN,PRIMARY,44.88,-93.04
55076,MN,PRIMARY,44.82,-93.05
55077,MN,PRIMARY,44.82,-93.05
56288,MN,PRIMARY,45.23,-94.93
56087,MN,PRIMARY,44.23,-94.97
55974,MN,PRIMARY,43.56,-91.63
56680,MN,PRIMARY,47.64,-93.86
55384,MN,PRIMARY,44.93,-93.63
55975,MN,PRIMARY,43.68,-92.38
56681,MN,PRIMARY,47.62,-94.14
55078,MN,PRIMARY,45.39,-92.98
55079,MN,PRIMARY,45.39,-92.98
55080,MN,PRIMARY,45.66,-93.26
56479,MN,PRIMARY,46.36,-94.8
56381,MN,PRIMARY,45.61,-95.53
56173,MN,PRIMARY,43.51,-96.26
55385,MN,PRIMARY,44.72,-94.48
55976,MN,PRIMARY,43.85,-92.48
55082,MN,PRIMARY,45.05,-92.82
55083,MN,PRIMARY,45.05,-92.82
56174,MN,PRIMARY,44.03,-95.31
55783,MN,PRIMARY,46.38,-92.82
56289,MN,PRIMARY,45.34,-95.23
56382,MN,PRIMARY,45.91,-94.63
55786,MN,PRIMARY,47.32,-93.36
55787,MN,PRIMARY,46.65,-93.11
55977,MN,PRIMARY,43.55,-92.64
56291,MN,PRIMARY,44.59,-96.06
55084,MN,PRIMARY,45.41,-92.66
56683,MN,PRIMARY,47.66,-94.68
55615,MN,PRIMARY,47.55,-90.88
55790,MN,PRIMARY,47.81,-92.29
56132,MN,PRIMARY,44.21,-95.76
56175,MN,PRIMARY,44.23,-95.61
56684,MN,PRIMARY,47.78,-95.69
56176,MN,PRIMARY,43.76,-94.71
56088,MN,PRIMARY,43.82,-94.43
56089,MN,PRIMARY,43.56,-93.42
55616,MN,PRIMARY,47.03,-91.67
56178,MN,PRIMARY,44.27,-96.13
56384,MN,PRIMARY,45.8,-94.56
55979,MN,PRIMARY,43.97,-91.95
55085,MN,PRIMARY,44.67,-92.96
56481,MN,PRIMARY,46.39,-95.01
56090,MN,PRIMARY,43.96,-94.16
56287,MN,PRIMARY,44.47,-95.32
56292,MN,PRIMARY,44.5,-95.41
55386,MN,PRIMARY,44.86,-93.65
56385,MN,PRIMARY,45.71,-95.26
55777,MN,PRIMARY,47.51,-92.5
55792,MN,PRIMARY,47.51,-92.5
55968,MN,PRIMARY,44.39,-92.13
55981,MN,PRIMARY,44.37,-92.04
56293,MN,PRIMARY,44.4,-95.25
55387,MN,PRIMARY,44.84,-93.79
56482,MN,PRIMARY,46.43,-95.13
56386,MN,PRIMARY,46.11,-93.52
56091,MN,PRIMARY,43.93,-93.69
56430,MN,PRIMARY,47.06,-94.5
56436,MN,PRIMARY,47.15,-94.69
56484,MN,PRIMARY,47.08,-94.57
56180,MN,PRIMARY,44.22,-95.46
55982,MN,PRIMARY,43.82,-92.87
55983,MN,PRIMARY,44.3,-92.79
56294,MN,PRIMARY,44.31,-95.21
55742,MN,PRIMARY,47.16,-93.13
55752,MN,PRIMARY,47,-93.26
55784,MN,PRIMARY,47.08,-93.19
55793,MN,PRIMARY,47.13,-93.27
55087,MN,PRIMARY,44.23,-93.34
56093,MN,PRIMARY,44.08,-93.5
56685,MN,PRIMARY,48.16,-94.51
55388,MN,PRIMARY,44.96,-93.84
56096,MN,PRIMARY,44.22,-93.57
55389,MN,PRIMARY,45.31,-94.4
56295,MN,PRIMARY,45.01,-95.79
55390,MN,PRIMARY,45.06,-93.96
55361,MN,PRIMARY,44.93,-93.58
55391,MN,PRIMARY,44.97,-93.51
55392,MN,PRIMARY,44.95,-93.54
55088,MN,PRIMARY,44.5,-93.34
55089,MN,PRIMARY,44.59,-92.71
56181,MN,PRIMARY,43.66,-94.61
56097,MN,PRIMARY,43.74,-93.72
56183,MN,PRIMARY,44.04,-95.43
55985,MN,PRIMARY,44.15,-92.89
56296,MN,PRIMARY,45.8,-96.49
55090,MN,PRIMARY,45.05,-92.95
56686,MN,PRIMARY,48.76,-94.95
56201,MN,PRIMARY,45.12,-95.04
55795,MN,PRIMARY,46.32,-92.83
56185,MN,PRIMARY,43.76,-95.82
56101,MN,PRIMARY,43.86,-95.11
56118,MN,PRIMARY,43.9,-95.04
56140,MN,PRIMARY,43.91,-96.37
56047,MN,PRIMARY,43.71,-94.18
56098,MN,PRIMARY,43.76,-94.16
55942,MN,PRIMARY,44,-91.54
55987,MN,PRIMARY,44.04,-91.65
55988,MN,PRIMARY,44.02,-91.77
55395,MN,PRIMARY,44.96,-94.04
55396,MN,PRIMARY,44.54,-94.36
56297,MN,PRIMARY,44.65,-95.53
56186,MN,PRIMARY,44.01,-96.09
56187,MN,PRIMARY,43.62,-95.59
55749,MN,PRIMARY,46.46,-92.38
55797,MN,PRIMARY,46.61,-92.38
55798,MN,PRIMARY,46.67,-93
55990,MN,PRIMARY,43.7,-92.26
55092,MN,PRIMARY,45.33,-92.99
55368,MN,PRIMARY,44.76,-93.92
55383,MN,PRIMARY,44.76,-93.92
55394,MN,PRIMARY,44.78,-93.91
55397,MN,PRIMARY,44.78,-93.91
55399,MN,PRIMARY,44.78,-93.91
55550,MN,PRIMARY,44.78,-93.91
55551,MN,PRIMARY,44.78,-93.91
55552,MN,PRIMARY,44.78,-93.91
55553,MN,PRIMARY,44.78,-93.91
55554,MN,PRIMARY,44.76,-93.92
55555,MN,PRIMARY,44.78,-93.91
55556,MN,PRIMARY,44.78,-93.91
55557,MN,PRIMARY,44.78,-93.91
55558,MN,PRIMARY,44.78,-93.91
55559,MN,PRIMARY,44.78,-93.91
55560,MN,PRIMARY,44.78,-93.91
55562,MN,PRIMARY,44.78,-93.91
55564,MN,PRIMARY,44.78,-93.91
55566,MN,PRIMARY,44.78,-93.91
55567,MN,PRIMARY,44.78,-93.91
55568,MN,PRIMARY,44.78,-93.91
55573,MN,PRIMARY,44.78,-93.91
55583,MN,PRIMARY,44.76,-93.92
55594,MN,PRIMARY,44.78,-93.91
55398,MN,PRIMARY,45.44,-93.59
55991,MN,PRIMARY,44.28,-92.42
55992,MN,PRIMARY,44.29,-92.67
54610,WI,PRIMARY,44.33,-91.92
54611,WI,PRIMARY,44.43,-90.91
54805,WI,PRIMARY,45.41,-92.03
54720,WI,PRIMARY,44.8,-91.44
54001,WI,PRIMARY,45.3,-92.36
54612,WI,PRIMARY,44.25,-91.49
54721,WI,PRIMARY,44.62,-92.06
54613,WI,PRIMARY,44.03,-89.88
54806,WI,PRIMARY,46.57,-90.87
54722,WI,PRIMARY,44.67,-91.12
54002,WI,PRIMARY,44.96,-92.37
54810,WI,PRIMARY,45.45,-92.45
54614,WI,PRIMARY,43.89,-90.99
54812,WI,PRIMARY,45.4,-91.84
54813,WI,PRIMARY,45.63,-92.04
54723,WI,PRIMARY,44.58,-92.45
54814,WI,PRIMARY,46.81,-90.82
54003,WI,PRIMARY,44.77,-92.43
54817,WI,PRIMARY,45.65,-91.55
54834,WI,PRIMARY,45.74,-91.47
54857,WI,PRIMARY,45.61,-91.57
54615,WI,PRIMARY,44.29,-90.84
54616,WI,PRIMARY,44.29,-91.22
54724,WI,PRIMARY,45.1,-91.49
54725,WI,PRIMARY,45.04,-92.03
54726,WI,PRIMARY,44.95,-91.04
54819,WI,PRIMARY,45.45,-91.27
54820,WI,PRIMARY,46.55,-91.57
54821,WI,PRIMARY,46.19,-91.3
54727,WI,PRIMARY,44.95,-91.15
54822,WI,PRIMARY,45.4,-91.74
54618,WI,PRIMARY,43.91,-90.26
54637,WI,PRIMARY,43.87,-90.26
54619,WI,PRIMARY,43.74,-90.78
54824,WI,PRIMARY,45.44,-92.55
54621,WI,PRIMARY,43.65,-91.09
54728,WI,PRIMARY,45.31,-91.65
54729,WI,PRIMARY,44.93,-91.39
54774,WI,PRIMARY,44.93,-91.39
54004,WI,PRIMARY,45.32,-92.17
54005,WI,PRIMARY,45.25,-92.26
54622,WI,PRIMARY,44.22,-91.83
54730,WI,PRIMARY,44.99,-91.72
54826,WI,PRIMARY,45.49,-92.09
54731,WI,PRIMARY,45.38,-91.03
54623,WI,PRIMARY,43.7,-91.01
54732,WI,PRIMARY,45.16,-91.15
54827,WI,PRIMARY,46.79,-91.1
54828,WI,PRIMARY,45.79,-91.29
54829,WI,PRIMARY,45.53,-92.02
54006,WI,PRIMARY,45.56,-92.64
54733,WI,PRIMARY,45.25,-91.81
54830,WI,PRIMARY,46,-92.37
54007,WI,PRIMARY,45.18,-92.38
54624,WI,PRIMARY,43.42,-91.19
54625,WI,PRIMARY,44.13,-91.56
54734,WI,PRIMARY,45.04,-92.12
54735,WI,PRIMARY,44.8,-91.97
54009,WI,PRIMARY,45.36,-92.63
54832,WI,PRIMARY,46.33,-91.25
54736,WI,PRIMARY,44.62,-91.96
54626,WI,PRIMARY,43.16,-91.02
54640,WI,PRIMARY,43.24,-91.04
54657,WI,PRIMARY,43.18,-90.85
54701,WI,PRIMARY,44.82,-91.49
54702,WI,PRIMARY,44.82,-91.49
54703,WI,PRIMARY,44.82,-91.49
54737,WI,PRIMARY,44.72,-92.04
54738,WI,PRIMARY,44.57,-91.47
54739,WI,PRIMARY,44.87,-91.68
54010,WI,PRIMARY,44.72,-92.42
54011,WI,PRIMARY,44.73,-92.47
54740,WI,PRIMARY,44.78,-92.14
54627,WI,PRIMARY,44.16,-91.26
54835,WI,PRIMARY,45.66,-91.24
54741,WI,PRIMARY,44.6,-90.95
54742,WI,PRIMARY,44.76,-91.27
54628,WI,PRIMARY,43.34,-91.08
54629,WI,PRIMARY,44.11,-91.69
54837,WI,PRIMARY,45.65,-92.46
54630,WI,PRIMARY,44.08,-91.35
54631,WI,PRIMARY,43.32,-90.85
54632,WI,PRIMARY,43.57,-91.22
54743,WI,PRIMARY,44.46,-91.68
54013,WI,PRIMARY,45.05,-92.17
54838,WI,PRIMARY,46.24,-91.79
54890,WI,PRIMARY,46.17,-91.79
54839,WI,PRIMARY,46.36,-91.1
54840,WI,PRIMARY,45.78,-92.68
54014,WI,PRIMARY,44.64,-92.56
54015,WI,PRIMARY,44.97,-92.43
54818,WI,PRIMARY,45.6,-91.67
54841,WI,PRIMARY,45.6,-91.77
54842,WI,PRIMARY,46.5,-91.86
54843,WI,PRIMARY,46.01,-91.48
54844,WI,PRIMARY,46.83,-91.26
54846,WI,PRIMARY,46.38,-90.73
54855,WI,PRIMARY,46.42,-90.81
54634,WI,PRIMARY,43.65,-90.33
54635,WI,PRIMARY,44.38,-91.01
54745,WI,PRIMARY,45.25,-91.15
54636,WI,PRIMARY,43.95,-91.25
54016,WI,PRIMARY,44.97,-92.73
54082,WI,PRIMARY,45.07,-92.75
54746,WI,PRIMARY,44.53,-90.9
54747,WI,PRIMARY,44.36,-91.41
54847,WI,PRIMARY,46.56,-91.4
54748,WI,PRIMARY,45.07,-91.26
54638,WI,PRIMARY,43.79,-90.36
54749,WI,PRIMARY,44.95,-92.07
54601,WI,PRIMARY,43.82,-91.23
54602,WI,PRIMARY,43.82,-91.23
54603,WI,PRIMARY,43.82,-91.23
54848,WI,PRIMARY,45.46,-91.09
54639,WI,PRIMARY,43.57,-90.63
54849,WI,PRIMARY,46.5,-91.69
54850,WI,PRIMARY,46.81,-90.68
54853,WI,PRIMARY,45.57,-92.46
54750,WI,PRIMARY,44.56,-92.3
54854,WI,PRIMARY,46.58,-91.72
54816,WI,PRIMARY,46.5,-91.07
54856,WI,PRIMARY,46.43,-91.06
54641,WI,PRIMARY,44.14,-90.29
54642,WI,PRIMARY,44.13,-90.99
54751,WI,PRIMARY,44.88,-91.91
54754,WI,PRIMARY,44.45,-90.83
54643,WI,PRIMARY,44.19,-90.64
54858,WI,PRIMARY,45.52,-92.49
54644,WI,PRIMARY,44.01,-91.09
54859,WI,PRIMARY,46.09,-91.82
54755,WI,PRIMARY,44.56,-91.66
54764,WI,PRIMARY,44.71,-91.75
54645,WI,PRIMARY,43.31,-90.93
54646,WI,PRIMARY,44.02,-90.07
54756,WI,PRIMARY,44.42,-92
54757,WI,PRIMARY,45.19,-91.56
54017,WI,PRIMARY,45.12,-92.53
54648,WI,PRIMARY,43.83,-90.62
54649,WI,PRIMARY,43.96,-90.37
54861,WI,PRIMARY,46.6,-90.68
54650,WI,PRIMARY,43.88,-91.21
54651,WI,PRIMARY,43.72,-90.59
54020,WI,PRIMARY,45.31,-92.69
54758,WI,PRIMARY,44.57,-91.21
54759,WI,PRIMARY,44.44,-92.14
54760,WI,PRIMARY,44.42,-91.2
54761,WI,PRIMARY,44.63,-92.19
54864,WI,PRIMARY,46.58,-91.78
54865,WI,PRIMARY,46.77,-91.38
54762,WI,PRIMARY,45.23,-91.98
54021,WI,PRIMARY,44.75,-92.79
54867,WI,PRIMARY,45.76,-91.21
54652,WI,PRIMARY,43.44,-90.75
54868,WI,PRIMARY,45.49,-91.73
54763,WI,PRIMARY,45.2,-91.89
54022,WI,PRIMARY,44.85,-92.62
54023,WI,PRIMARY,44.98,-92.55
54653,WI,PRIMARY,43.9,-90.91
54024,WI,PRIMARY,45.4,-92.63
54765,WI,PRIMARY,45.17,-91.71
54870,WI,PRIMARY,45.71,-91.8
54654,WI,PRIMARY,43.26,-90.96
54766,WI,PRIMARY,45.31,-90.95
54845,WI,PRIMARY,45.8,-92.17
54871,WI,PRIMARY,45.73,-91.89
54872,WI,PRIMARY,45.78,-92.38
54655,WI,PRIMARY,43.39,-90.77
54873,WI,PRIMARY,46.34,-91.82
54025,WI,PRIMARY,45.12,-92.67
54874,WI,PRIMARY,46.58,-91.93
54620,WI,PRIMARY,44.08,-90.83
54656,WI,PRIMARY,43.94,-90.8
54801,WI,PRIMARY,45.82,-91.89
54875,WI,PRIMARY,45.94,-91.68
54767,WI,PRIMARY,44.85,-92.23
54768,WI,PRIMARY,44.96,-90.94
54026,WI,PRIMARY,45.19,-92.53
54769,WI,PRIMARY,44.48,-92.26
54658,WI,PRIMARY,43.66,-91.21
54876,WI,PRIMARY,45.84,-91.54
54770,WI,PRIMARY,44.55,-91.38
54836,WI,PRIMARY,46.48,-92.28
54880,WI,PRIMARY,46.67,-92.08
54659,WI,PRIMARY,44.32,-91.12
54771,WI,PRIMARY,44.95,-90.8
54660,WI,PRIMARY,43.98,-90.5
54888,WI,PRIMARY,45.89,-91.82
54661,WI,PRIMARY,44,-91.43
54662,WI,PRIMARY,44,-90.56
54889,WI,PRIMARY,45.39,-92.14
54664,WI,PRIMARY,43.5,-90.67
54665,WI,PRIMARY,43.55,-90.88
54666,WI,PRIMARY,44.13,-90.5
54891,WI,PRIMARY,46.67,-90.89
54893,WI,PRIMARY,45.87,-92.36
54667,WI,PRIMARY,43.65,-90.85
54669,WI,PRIMARY,43.89,-91.08
54895,WI,PRIMARY,45.42,-91.41
54772,WI,PRIMARY,45.04,-91.9
54773,WI,PRIMARY,44.36,-91.31
54027,WI,PRIMARY,44.95,-92.17
54670,WI,PRIMARY,43.81,-90.52
54862,WI,PRIMARY,45.79,-91.11
54896,WI,PRIMARY,45.82,-91.01
54028,WI,PRIMARY,44.95,-92.28
56510,MN,PRIMARY,47.29,-96.51
56710,MN,PRIMARY,48.19,-96.99
56711,MN,PRIMARY,49.21,-94.97
56713,MN,PRIMARY,48.33,-96.81
56511,MN,PRIMARY,46.86,-95.98
56714,MN,PRIMARY,48.77,-96.02
56514,MN,PRIMARY,46.64,-96.41
56515,MN,PRIMARY,46.28,-95.71
56516,MN,PRIMARY,47.44,-95.97
56517,MN,PRIMARY,47.54,-96.52
56518,MN,PRIMARY,46.46,-95.23
56519,MN,PRIMARY,47.18,-96.5
56520,MN,PRIMARY,46.26,-96.58
56715,MN,PRIMARY,47.81,-96
56521,MN,PRIMARY,46.98,-95.91
56522,MN,PRIMARY,46.09,-96.4
56565,MN,PRIMARY,46.03,-96.3
56583,MN,PRIMARY,46.01,-96.32
56523,MN,PRIMARY,47.6,-96.81
56524,MN,PRIMARY,46.27,-95.62
56525,MN,PRIMARY,46.66,-96.74
56716,MN,PRIMARY,47.77,-96.6
56527,MN,PRIMARY,46.39,-95.32
56528,MN,PRIMARY,46.55,-95.71
56501,MN,PRIMARY,46.81,-95.84
56502,MN,PRIMARY,46.81,-95.84
56577,MN,PRIMARY,46.97,-95.82
56578,MN,PRIMARY,46.86,-95.68
56529,MN,PRIMARY,46.87,-96.69
56720,MN,PRIMARY,48.57,-96.89
56721,MN,PRIMARY,47.93,-97.01
56531,MN,PRIMARY,45.99,-95.97
56534,MN,PRIMARY,46.48,-96.09
56535,MN,PRIMARY,47.66,-96.01
56722,MN,PRIMARY,47.97,-96.63
56536,MN,PRIMARY,47.07,-96.5
56533,MN,PRIMARY,46.37,-96.13
56537,MN,PRIMARY,46.28,-96.06
56538,MN,PRIMARY,46.28,-96.06
56540,MN,PRIMARY,47.53,-96.29
56723,MN,PRIMARY,47.79,-96.79
56541,MN,PRIMARY,47.16,-96.13
56542,MN,PRIMARY,47.58,-95.74
56543,MN,PRIMARY,46.27,-96.31
56544,MN,PRIMARY,46.72,-95.69
56593,MN,PRIMARY,46.8,-95.35
56545,MN,PRIMARY,47.37,-96.26
56546,MN,PRIMARY,47.07,-96.79
56547,MN,PRIMARY,46.87,-96.57
56725,MN,PRIMARY,48.14,-95.8
56726,MN,PRIMARY,48.69,-96.18
56727,MN,PRIMARY,48.29,-95.61
56728,MN,PRIMARY,48.76,-96.94
56740,MN,PRIMARY,48.99,-97.2
56755,MN,PRIMARY,48.97,-97.22
56548,MN,PRIMARY,47.35,-96.82
56549,MN,PRIMARY,46.87,-96.31
56550,MN,PRIMARY,47.26,-96.81
56551,MN,PRIMARY,46.32,-95.44
56552,MN,PRIMARY,46.97,-96.25
56731,MN,PRIMARY,48.92,-97.09
56729,MN,PRIMARY,48.66,-96.59
56732,MN,PRIMARY,48.57,-96.51
56733,MN,PRIMARY,48.64,-96.91
56553,MN,PRIMARY,46.43,-96.68
56734,MN,PRIMARY,48.73,-96.66
56554,MN,PRIMARY,46.88,-96.09
56735,MN,PRIMARY,48.85,-96.8
56556,MN,PRIMARY,47.63,-95.88
56557,MN,PRIMARY,47.31,-95.96
56736,MN,PRIMARY,47.69,-96.14
56724,MN,PRIMARY,48.42,-95.78
56737,MN,PRIMARY,48.43,-96.16
56560,MN,PRIMARY,46.86,-96.75
56561,MN,PRIMARY,46.86,-96.75
56562,MN,PRIMARY,46.86,-96.75
56563,MN,PRIMARY,46.86,-96.75
56566,MN,PRIMARY,47.28,-95.63
56738,MN,PRIMARY,48.35,-96.32
56567,MN,PRIMARY,46.51,-95.37
56568,MN,PRIMARY,47.52,-96.81
56569,MN,PRIMARY,47.1,-95.92
56742,MN,PRIMARY,47.83,-95.85
56570,MN,PRIMARY,46.92,-95.25
56744,MN,PRIMARY,48.19,-97.12
56571,MN,PRIMARY,46.42,-95.55
56572,MN,PRIMARY,46.57,-96.08
56573,MN,PRIMARY,46.59,-95.57
56574,MN,PRIMARY,47.17,-96.8
56748,MN,PRIMARY,47.91,-96.03
56575,MN,PRIMARY,46.97,-95.38
56750,MN,PRIMARY,47.88,-96.27
56576,MN,PRIMARY,46.5,-95.62
56751,MN,PRIMARY,48.84,-95.76
56579,MN,PRIMARY,46.47,-96.28
56580,MN,PRIMARY,46.78,-96.65
56754,MN,PRIMARY,48.01,-96.21
56581,MN,PRIMARY,47.45,-96.82
56757,MN,PRIMARY,48.45,-96.87
56758,MN,PRIMARY,48.49,-96.44
56759,MN,PRIMARY,48.55,-96.16
56701,MN,PRIMARY,48.11,-96.17
56584,MN,PRIMARY,47.25,-96.25
56585,MN,PRIMARY,47.07,-96.25
56586,MN,PRIMARY,46.28,-95.87
56587,MN,PRIMARY,46.65,-95.8
56760,MN,PRIMARY,48.21,-96.4
56588,MN,PRIMARY,46.26,-95.53
56761,MN,PRIMARY,48.65,-95.73
56762,MN,PRIMARY,48.19,-96.76
56741,MN,PRIMARY,49.31,-94.84
56756,MN,PRIMARY,48.86,-95.57
56763,MN,PRIMARY,48.9,-95.32
56589,MN,PRIMARY,47.18,-95.93
56590,MN,PRIMARY,46.03,-96.1
56591,MN,PRIMARY,47.09,-95.85
56592,MN,PRIMARY,47.53,-95.98
56594,MN,PRIMARY,46.56,-96.73
59001,MT,PRIMARY,45.5,-109.56
59061,MT,PRIMARY,45.36,-109.81
59820,MT,PRIMARY,46.86,-114.59
59710,MT,PRIMARY,45.06,-112.11
59311,MT,PRIMARY,45.23,-104.53
59711,MT,PRIMARY,46.12,-112.97
59312,MT,PRIMARY,46.67,-106.39
59211,MT,PRIMARY,48.69,-104.36
59821,MT,PRIMARY,47.16,-114
59863,MT,PRIMARY,47.27,-114.15
59003,MT,PRIMARY,45.45,-106.21
59004,MT,PRIMARY,45.62,-106.31
59410,MT,PRIMARY,47.58,-112.6
59713,MT,PRIMARY,46.65,-112.6
59411,MT,PRIMARY,48.78,-113.37
59212,MT,PRIMARY,48.17,-104.27
59313,MT,PRIMARY,46.28,-104.28
59354,MT,PRIMARY,46.16,-104.33
59006,MT,PRIMARY,45.89,-108.09
59631,MT,PRIMARY,46.32,-112.41
59007,MT,PRIMARY,45.13,-109.15
59008,MT,PRIMARY,45.1,-109.01
59714,MT,PRIMARY,45.81,-111.15
59412,MT,PRIMARY,47.26,-110.87
59314,MT,PRIMARY,45.12,-105.41
59910,MT,PRIMARY,47.74,-114.32
59911,MT,PRIMARY,47.88,-113.87
59010,MT,PRIMARY,46.01,-107.31
59520,MT,PRIMARY,48,-110.08
59011,MT,PRIMARY,45.96,-109.85
59101,MT,PRIMARY,45.65,-108.38
59102,MT,PRIMARY,45.76,-108.57
59103,MT,PRIMARY,45.63,-108.36
59104,MT,PRIMARY,45.77,-108.58
59105,MT,PRIMARY,45.87,-108.47
59106,MT,PRIMARY,45.8,-108.66
59107,MT,PRIMARY,45.81,-108.5
59108,MT,PRIMARY,45.77,-108.58
59111,MT,PRIMARY,45.63,-108.36
59112,MT,PRIMARY,45.79,-108.53
59114,MT,PRIMARY,45.64,-108.39
59115,MT,PRIMARY,45.78,-108.5
59116,MT,PRIMARY,45.76,-108.58
59117,MT,PRIMARY,45.78,-108.5
59012,MT,PRIMARY,45.27,-106.6
59315,MT,PRIMARY,47.44,-104.84
59823,MT,PRIMARY,46.95,-113.57
59632,MT,PRIMARY,46.17,-111.99
59521,MT,PRIMARY,48.31,-110.01
59316,MT,PRIMARY,45.5,-104.91
59715,MT,PRIMARY,45.77,-110.93
59716,MT,PRIMARY,45.26,-111.32
59717,MT,PRIMARY,45.66,-111.06
59718,MT,PRIMARY,45.65,-111.17
59719,MT,PRIMARY,45.67,-111.03
59771,MT,PRIMARY,45.67,-111.14
59772,MT,PRIMARY,45.66,-111.11
59416,MT,PRIMARY,48.02,-111.57
59014,MT,PRIMARY,45.18,-108.54
59317,MT,PRIMARY,45.39,-105.5
59345,MT,PRIMARY,45.74,-105.24
59015,MT,PRIMARY,46.07,-108.87
59213,MT,PRIMARY,48.27,-104.82
59214,MT,PRIMARY,47.07,-105.86
59417,MT,PRIMARY,48.59,-113.27
59318,MT,PRIMARY,47.45,-107.54
59418,MT,PRIMARY,46.8,-109.68
59016,MT,PRIMARY,45.44,-107.04
59701,MT,PRIMARY,46,-112.44
59702,MT,PRIMARY,45.9,-112.49
59703,MT,PRIMARY,45.99,-112.55
59707,MT,PRIMARY,46,-112.53
59750,MT,PRIMARY,45.9,-112.73
59419,MT,PRIMARY,48.04,-112.38
59720,MT,PRIMARY,45.03,-111.63
59721,MT,PRIMARY,45.78,-111.98
59420,MT,PRIMARY,47.88,-111.02
59440,MT,PRIMARY,47.71,-111.11
59421,MT,PRIMARY,47.16,-111.63
59824,MT,PRIMARY,47.42,-114.18
59522,MT,PRIMARY,48.56,-111.01
59523,MT,PRIMARY,48.47,-109.21
59535,MT,PRIMARY,48.02,-109.21
59422,MT,PRIMARY,47.86,-112.44
59215,MT,PRIMARY,47.56,-105.77
59634,MT,PRIMARY,46.43,-112.01
59825,MT,PRIMARY,46.61,-113.59
59018,MT,PRIMARY,45.86,-110.65
59424,MT,PRIMARY,47.39,-110.02
59322,MT,PRIMARY,47.09,-106.62
59323,MT,PRIMARY,45.92,-106.68
59912,MT,PRIMARY,48.54,-114.34
59913,MT,PRIMARY,48.42,-113.98
59919,MT,PRIMARY,48.37,-114.06
59926,MT,PRIMARY,48.38,-114
59928,MT,PRIMARY,48.85,-114.47
59019,MT,PRIMARY,45.72,-109.23
59826,MT,PRIMARY,47.43,-113.7
59827,MT,PRIMARY,45.89,-114.04
59425,MT,PRIMARY,48.2,-111.85
59456,MT,PRIMARY,48.26,-111.47
59020,MT,PRIMARY,45.08,-109.9
59081,MT,PRIMARY,45.01,-109.96
59828,MT,PRIMARY,46.34,-113.95
59217,MT,PRIMARY,47.57,-104.26
59022,MT,PRIMARY,45.62,-107.32
59218,MT,PRIMARY,47.99,-104.49
59024,MT,PRIMARY,46.25,-107.74
59427,MT,PRIMARY,48.65,-112.84
59219,MT,PRIMARY,48.56,-104.15
59829,MT,PRIMARY,45.78,-114.24
59914,MT,PRIMARY,47.86,-114.28
59929,MT,PRIMARY,47.91,-114.35
59025,MT,PRIMARY,45.12,-106.64
59722,MT,PRIMARY,46.37,-112.72
59731,MT,PRIMARY,46.59,-112.83
59733,MT,PRIMARY,46.6,-112.95
59430,MT,PRIMARY,47.45,-109.92
59724,MT,PRIMARY,44.78,-112.62
59725,MT,PRIMARY,45.05,-112.82
59732,MT,PRIMARY,45.48,-112.77
59746,MT,PRIMARY,45.37,-113.06
59727,MT,PRIMARY,45.78,-112.71
59831,MT,PRIMARY,47.25,-114.35
59524,MT,PRIMARY,48.22,-108.35
59832,MT,PRIMARY,46.65,-113.24
59432,MT,PRIMARY,48.19,-112.7
59433,MT,PRIMARY,47.88,-111.75
59434,MT,PRIMARY,48.41,-113.31
59635,MT,PRIMARY,46.53,-111.77
59647,MT,PRIMARY,46.36,-111.64
59026,MT,PRIMARY,45.44,-108.68
59324,MT,PRIMARY,45.77,-104.51
59728,MT,PRIMARY,46.49,-112.41
